Lat,Lon,Elevation (m),Temperature,Salinity,Dissolved Oxygen,Nitrate,Phosphate,Silicate
31.5,-121.5,-1750,0.137266321,0.997175223,0.249919485,0.922299989,0.818670971,0.887002251
31.5,-120.5,-1750,0.137906936,0.997146398,0.239774557,0.920641757,0.825934894,0.888150053
31.5,-119.5,-1750,0.139188166,0.997175223,0.236553945,0.918940454,0.823244552,0.887250574
33.5,-124.5,-1750,0.136858657,0.996973453,0.224959742,0.943167869,0.829970406,0.9057368
34.5,-124.5,-1750,0.137324559,0.996800507,0.232206119,0.931474104,0.829970406,0.911122638
35.5,-124.5,-1750,0.137266321,0.996858156,0.223027375,0.931000323,0.833736885,0.898447157
35.5,-123.5,-1750,0.13755751,0.996800507,0.230595813,0.947754926,0.832391714,0.912386324
35.5,-122.5,-1750,0.136800419,0.996800507,0.233816425,0.931990955,0.822975518,0.910355598
37.5,-124.5,-1750,0.135169763,0.996656386,0.202415459,0.918466674,0.829701372,0.933929675
38.5,-124.5,-1750,0.133597344,0.996800507,0.205958132,0.917368364,0.834274953,0.9284721
30.5,-124.5,-1800,0.136683944,0.99729052,0.260547504,0.912264456,0.819747108,0.882482783
30.5,-123.5,-1800,0.135693903,0.997376992,0.259098229,0.912630559,0.811945117,0.890567058
30.5,-122.5,-1800,0.134762099,0.997434641,0.260869565,0.910326263,0.816249664,0.896278474
30.5,-121.5,-1800,0.134529148,0.997405817,0.255716586,0.903693335,0.814366425,0.900715169
31.5,-121.5,-1800,0.133364393,0.997348168,0.262479871,0.917906751,0.819478074,0.891725896
31.5,-120.5,-1800,0.133772058,0.997319344,0.253301127,0.902638096,0.817594835,0.89260882
31.5,-119.5,-1800,0.134237959,0.997348168,0.246859903,0.907720469,0.819747108,0.888790173
32.5,-123.5,-1800,0.134762099,0.997232871,0.252818035,0.919306558,0.831315577,0.912187666
33.5,-124.5,-1800,0.132956729,0.997146398,0.238647343,0.93759018,0.820016142,0.915730399
34.5,-124.5,-1800,0.133306156,0.997059926,0.239774557,0.927640788,0.825127791,0.9232187
35.5,-123.5,-1800,0.133131443,0.996973453,0.239452496,0.947776462,0.828087167,0.923257328
35.5,-122.5,-1800,0.132490828,0.997002277,0.248470209,0.928265317,0.818670971,0.919736668
37.5,-124.5,-1800,0.131093122,0.996800507,0.218679549,0.91224292,0.821361313,0.953525075
38.5,-124.5,-1800,0.129695417,0.996973453,0.221417069,0.913168946,0.829970406,0.937897316
30.5,-124.5,-1850,0.133073205,0.997463465,0.27826087,0.907505115,0.81409739,0.890771234
30.5,-123.5,-1850,0.13190845,0.997521114,0.271014493,0.909615592,0.806564434,0.896924113
30.5,-122.5,-1850,0.130685458,0.997607587,0.272785829,0.906492947,0.811407049,0.903341868
30.5,-121.5,-1850,0.130860171,0.997578762,0.270692432,0.901582858,0.80952381,0.908689078
31.5,-124.5,-1850,0.133073205,0.997434641,0.245410628,0.924862711,0.828087167,0.90621689
31.5,-123.5,-1850,0.133014967,0.997434641,0.303864734,0.901453645,0.818401937,0.921386633
31.5,-122.5,-1850,0.132083163,0.997434641,0.280032206,0.907225153,0.810599946,0.926502075
31.5,-121.5,-1850,0.129986605,0.99749229,0.26763285,0.913793475,0.815173527,0.89846923
31.5,-120.5,-1850,0.129986605,0.997434641,0.264573269,0.901841284,0.81275222,0.906564542
31.5,-119.5,-1850,0.130452507,0.997434641,0.259742351,0.903198019,0.814904493,0.898160207
32.5,-123.5,-1850,0.130685458,0.997434641,0.266827697,0.906729837,0.81920904,0.933239891
33.5,-124.5,-1850,0.129229515,0.99729052,0.254428341,0.919241951,0.812483185,0.932230046
33.5,-123.5,-1850,0.129753654,0.997405817,0.263929147,0.910326263,0.816787732,0.916563659
34.5,-124.5,-1850,0.129462466,0.997204047,0.250724638,0.923807473,0.81920904,0.935160251
34.5,-122.5,-1850,0.130918409,0.997319344,0.251851852,0.913879617,0.816518698,0.938123565
35.5,-124.5,-1850,0.129637179,0.997175223,0.237037037,0.924991924,0.82566586,0.922385441
35.5,-123.5,-1850,0.129287753,0.997146398,0.248470209,0.920749435,0.824051655,0.932180381
35.5,-122.5,-1850,0.128297711,0.99708875,0.263768116,0.923419834,0.813021254,0.927136677
37.5,-124.5,-1850,0.127598859,0.996973453,0.240096618,0.907871218,0.811676083,0.977308847
38.5,-124.5,-1850,0.126084678,0.997146398,0.232850242,0.909034134,0.82566586,0.946036774
30.5,-124.5,-1900,0.129637179,0.997607587,0.287761675,0.903219554,0.802259887,0.89651576
30.5,-123.5,-1900,0.128647138,0.997694059,0.283252818,0.904963928,0.801990853,0.902872815
30.5,-122.5,-1900,0.127249432,0.997751708,0.284219002,0.900678368,0.806026365,0.907712343
30.5,-121.5,-1900,0.127482383,0.997722884,0.281642512,0.897211155,0.804681195,0.912253885
31.5,-124.5,-1900,0.129695417,0.997578762,0.253462158,0.920943254,0.82378262,0.913793484
31.5,-123.5,-1900,0.129637179,0.997607587,0.304508857,0.897900291,0.812214151,0.92859902
31.5,-122.5,-1900,0.128297711,0.997578762,0.290177134,0.902551954,0.804681195,0.932925349
31.5,-121.5,-1900,0.126492342,0.997636411,0.279066023,0.909744805,0.810599946,0.904219274
31.5,-120.5,-1900,0.12678353,0.997607587,0.273429952,0.897792613,0.808178639,0.913125773
31.5,-119.5,-1900,0.12678353,0.997665235,0.277294686,0.898610962,0.80952381,0.912772603
32.5,-123.5,-1900,0.127191194,0.997578762,0.278743961,0.903693335,0.814366425,0.941440049
33.5,-124.5,-1900,0.125851727,0.997463465,0.266827697,0.915602455,0.808447673,0.94044676
33.5,-123.5,-1900,0.126084678,0.997549938,0.275201288,0.906945192,0.81275222,0.924167844
34.5,-124.5,-1900,0.125968202,0.997348168,0.266183575,0.919995693,0.814366425,0.947195612
34.5,-122.5,-1900,0.127365908,0.997463465,0.265539452,0.910110908,0.811676083,0.944888972
35.5,-124.5,-1900,0.126201153,0.997376992,0.244927536,0.948637881,0.817863869,0.93929344
35.5,-123.5,-1900,0.126434104,0.997376992,0.265861514,0.93601809,0.820016142,0.939911487
35.5,-122.5,-1900,0.124861685,0.997348168,0.279066023,0.918445138,0.806564434,0.932528033
37.5,-124.5,-1900,0.124162833,0.997117574,0.242512077,0.908409605,0.811676083,0.979229207
38.5,-124.5,-1900,0.123114554,0.99729052,0.244927536,0.905071605,0.821630347,0.953199497
30.5,-124.5,-1950,0.126434104,0.997751708,0.299677939,0.90347798,0.802797955,0.899892945
30.5,-123.5,-1950,0.125560538,0.997780532,0.296296296,0.908151179,0.800645682,0.904467597
30.5,-122.5,-1950,0.124570497,0.997895829,0.295652174,0.905696134,0.802528921,0.915724881
30.5,-121.5,-1950,0.124337546,0.997838181,0.292914654,0.909357166,0.802797955,0.924383057
31.5,-124.5,-1950,0.126375866,0.997722884,0.261030596,0.917260687,0.819747108,0.920503708
31.5,-123.5,-1950,0.126550579,0.997722884,0.306119163,0.894476149,0.805219263,0.935082995
31.5,-122.5,-1950,0.125211112,0.997751708,0.299838969,0.897921826,0.798762443,0.938625728
31.5,-121.5,-1950,0.123755169,0.997780532,0.286956522,0.90571767,0.800376648,0.907877892
31.5,-120.5,-1950,0.123114554,0.997722884,0.284219002,0.90190589,0.805488297,0.920216758
31.5,-119.5,-1950,0.123696931,0.997809356,0.291626409,0.901518251,0.804143126,0.923748455
32.5,-123.5,-1950,0.123114554,0.997722884,0.292592593,0.89404544,0.807102502,0.959821429
33.5,-124.5,-1950,0.122765127,0.997607587,0.279066023,0.912587488,0.805488297,0.947642592
33.5,-123.5,-1950,0.123405742,0.997665235,0.278099839,0.903822548,0.808985741,0.931049135
34.5,-124.5,-1950,0.122823365,0.99749229,0.278099839,0.916162378,0.809792844,0.959385485
34.5,-122.5,-1950,0.124279308,0.997578762,0.28099839,0.90619145,0.807371536,0.950870784
35.5,-124.5,-1950,0.123056316,0.997521114,0.253784219,0.945364488,0.810599946,0.945324916
35.5,-123.5,-1950,0.123231029,0.997521114,0.271980676,0.922666092,0.825934894,0.946538937
35.5,-122.5,-1950,0.121775086,0.997463465,0.293558776,0.913707333,0.800376648,0.937362043
37.5,-124.5,-1950,0.121309184,0.997261695,0.252334944,0.909077205,0.812483185,0.972099594
38.5,-124.5,-1950,0.120260905,0.997405817,0.252334944,0.901561322,0.8173258,0.959363412
30.5,-124.5,-2000,0.123638693,0.997924653,0.309983897,0.896801981,0.800107614,0.902806595
30.5,-123.5,-2000,0.122998078,0.997953478,0.307407407,0.896392807,0.79472693,0.913236138
30.5,-122.5,-2000,0.120726807,0.998068775,0.312721417,0.899106278,0.796879204,0.915261346
30.5,-121.5,-2000,0.121483897,0.997982302,0.302898551,0.898201787,0.794457896,0.918908926
31.5,-124.5,-2000,0.12165861,0.997838181,0.280032206,0.913599655,0.815711595,0.92632549
31.5,-123.5,-2000,0.12270689,0.997809356,0.307890499,0.891181221,0.799300511,0.940822002
31.5,-122.5,-2000,0.123696931,0.997665235,0.288244767,0.892882524,0.792574657,0.943437666
31.5,-121.5,-2000,0.121250946,0.997924653,0.299677939,0.897598794,0.798224374,0.911095047
31.5,-120.5,-2000,0.121775086,0.997982302,0.298228663,0.892150318,0.798493409,0.926402746
31.5,-119.5,-2000,0.121309184,0.998011126,0.300805153,0.891827285,0.799031477,0.923450468
32.5,-123.5,-2000,0.12165861,0.997895829,0.302093398,0.897060407,0.805757331,0.954860498
33.5,-124.5,-2000,0.119911479,0.997780532,0.290821256,0.909443308,0.801990853,0.953867208
33.5,-123.5,-2000,0.121949799,0.997780532,0.289694042,0.902078174,0.799300511,0.910416299
34.5,-124.5,-2000,0.119678528,0.997665235,0.289533011,0.907031334,0.80952381,0.951477794
34.5,-122.5,-2000,0.121192709,0.997694059,0.295491143,0.902315064,0.802797955,0.955870343
35.5,-124.5,-2000,0.12142566,0.997694059,0.263446055,0.940777431,0.806564434,0.950087189
35.5,-123.5,-2000,0.118804962,0.997549938,0.28373591,0.912372133,0.82243745,0.951549532
35.5,-122.5,-2000,0.118804962,0.997607587,0.30257649,0.908775708,0.780199085,0.941594561
37.5,-124.5,-2000,0.11909615,0.997463465,0.274557166,0.916980726,0.813828356,0.962431573
38.5,-124.5,-2000,0.117407256,0.997665235,0.273429952,0.897728007,0.800376648,0.964633366
30.5,-124.5,-2100,0.118455535,0.998155247,0.325764895,0.893507053,0.794995964,0.906956339
30.5,-123.5,-2100,0.118688486,0.998212896,0.325120773,0.890104447,0.786924939,0.919245541
30.5,-122.5,-2100,0.116184264,0.998270544,0.331078905,0.888984602,0.789077213,0.923533242
30.5,-121.5,-2100,0.116766641,0.998155247,0.321900161,0.887261764,0.785579769,0.929294323
31.5,-124.5,-2100,0.116883117,0.998011126,0.298711755,0.906643695,0.808178639,0.935231988
31.5,-123.5,-2100,0.117407256,0.998068775,0.318357488,0.88484979,0.789346247,0.950694199
31.5,-122.5,-2100,0.118513773,0.997809356,0.308856683,0.885258964,0.783158461,0.951990994
31.5,-121.5,-2100,0.116766641,0.998155247,0.320933977,0.893765479,0.791767554,0.921226603
31.5,-120.5,-2100,0.116591928,0.998184072,0.322061192,0.885302035,0.789346247,0.932092089
31.5,-119.5,-2100,0.116999592,0.998270544,0.319484702,0.887347906,0.792036589,0.923980222
32.5,-123.5,-2100,0.116591928,0.998097599,0.31626409,0.890276731,0.798224374,0.960605024
33.5,-124.5,-2100,0.115834838,0.99803995,0.311272142,0.901819748,0.793919828,0.960257372
33.5,-123.5,-2100,0.116883117,0.998011126,0.309983897,0.895208356,0.787732042,0.918682677
34.5,-124.5,-2100,0.114553608,0.997953478,0.307890499,0.898115646,0.804143126,0.957459606
34.5,-122.5,-2100,0.115951313,0.997953478,0.318196457,0.895165285,0.79472693,0.963927026
35.5,-124.5,-2100,0.116417215,0.997953478,0.286956522,0.928179175,0.80118375,0.955886897
35.5,-123.5,-2100,0.114204181,0.997780532,0.304830918,0.90976634,0.813828356,0.957890032
35.5,-122.5,-2100,0.114320657,0.997780532,0.317230274,0.898675568,0.77212806,0.946351316
37.5,-124.5,-2100,0.114611846,0.997694059,0.293880837,0.914676429,0.808447673,0.962045294
38.5,-124.5,-2100,0.113039427,0.997953478,0.28647343,0.889630667,0.794457896,0.972734196
30.5,-124.5,-2200,0.114320657,0.998328193,0.339291465,0.891159686,0.789077213,0.910946053
30.5,-123.5,-2200,0.114903034,0.998385842,0.339935588,0.885452783,0.779930051,0.923428395
30.5,-122.5,-2200,0.112340574,0.99844349,0.347665056,0.8846129,0.781544256,0.930138619
30.5,-121.5,-2200,0.11321414,0.998328193,0.339130435,0.884268332,0.777777778,0.938355333
31.5,-124.5,-2200,0.112748238,0.998212896,0.318196457,0.90009691,0.800914716,0.94118069
31.5,-123.5,-2200,0.112981189,0.998270544,0.338647343,0.878949069,0.780737154,0.956344914
31.5,-122.5,-2200,0.114553608,0.997953478,0.327858293,0.878733714,0.775894539,0.956278695
31.5,-121.5,-2200,0.112864714,0.998328193,0.335587762,0.88708948,0.783158461,0.926121314
31.5,-120.5,-2200,0.112282336,0.998414666,0.341706924,0.879444385,0.781275222,0.935541012
31.5,-119.5,-2200,0.112573525,0.998501139,0.338808374,0.883126952,0.785848803,0.928516246
32.5,-123.5,-2200,0.113155902,0.998299369,0.330756844,0.883406913,0.790691418,0.964798914
33.5,-124.5,-2200,0.112631763,0.99824172,0.327697262,0.893571659,0.7850417,0.96256953
33.5,-123.5,-2200,0.112864714,0.998155247,0.333333333,0.889221492,0.780468119,0.928483136
34.5,-124.5,-2200,0.11065168,0.998155247,0.325442834,0.88980295,0.796072101,0.964313306
34.5,-122.5,-2200,0.111991148,0.998184072,0.336231884,0.88842468,0.786924939,0.968435458
35.5,-124.5,-2200,0.111991148,0.998184072,0.312238325,0.921976957,0.792574657,0.95965588
35.5,-123.5,-2200,0.110593442,0.998011126,0.323510467,0.910218585,0.805757331,0.963347607
35.5,-122.5,-2200,0.110884631,0.998068775,0.331723027,0.891030473,0.766747377,0.947482562
37.5,-124.5,-2200,0.110884631,0.997924653,0.313687601,0.898352536,0.792574657,0.98139789
38.5,-124.5,-2200,0.109486926,0.998155247,0.298872786,0.881210294,0.789077213,0.976514215
30.5,-124.5,-2300,0.110593442,0.99844349,0.354428341,0.886464951,0.781275222,0.916574695
30.5,-123.5,-2300,0.111641722,0.998529963,0.356199678,0.8812749,0.773742265,0.926397228
30.5,-122.5,-2300,0.108962786,0.998587611,0.362962963,0.880176591,0.774549368,0.93474638
30.5,-121.5,-2300,0.109836352,0.998501139,0.354428341,0.880779584,0.771320958,0.942058096
31.5,-124.5,-2300,0.109486926,0.998385842,0.335587762,0.89294713,0.793381759,0.945203514
31.5,-123.5,-2300,0.109719877,0.998414666,0.361674718,0.873328308,0.774549368,0.959694508
31.5,-122.5,-2300,0.111408771,0.99824172,0.339130435,0.872811457,0.770513855,0.959126126
31.5,-121.5,-2300,0.109486926,0.998472314,0.351207729,0.881533326,0.776701641,0.928902525
31.5,-120.5,-2300,0.108904548,0.998587611,0.358132045,0.875115753,0.774280334,0.937847651
31.5,-119.5,-2300,0.109137499,0.998616436,0.356360709,0.875697211,0.77858488,0.9321859
32.5,-123.5,-2300,0.109545163,0.998501139,0.345249597,0.876278669,0.784503632,0.968948658
33.5,-124.5,-2300,0.109021024,0.998385842,0.340901771,0.886357274,0.778853914,0.968507196
33.5,-123.5,-2300,0.110360492,0.998357017,0.348148148,0.883385377,0.774280334,0.932528033
34.5,-124.5,-2300,0.107506843,0.998299369,0.341706924,0.885151287,0.786655905,0.975211902
34.5,-122.5,-2300,0.108962786,0.998385842,0.350241546,0.881920965,0.780199085,0.971751942
35.5,-124.5,-2300,0.108904548,0.998328193,0.327697262,0.916614623,0.784772666,0.962597122
35.5,-123.5,-2300,0.107798032,0.99824172,0.341062802,0.905523851,0.799838579,0.966813085
35.5,-122.5,-2300,0.10808922,0.998212896,0.347020934,0.886787983,0.762980899,0.948106127
37.5,-124.5,-2300,0.107972745,0.998155247,0.330273752,0.882050178,0.782889427,0.987771499
38.5,-124.5,-2300,0.106575039,0.998529963,0.314975845,0.874254334,0.783696529,0.97557059
30.5,-124.5,-2400,0.107739794,0.998702908,0.367793881,0.882739313,0.774818402,0.924868665
30.5,-123.5,-2400,0.108555122,0.998616436,0.368115942,0.877118553,0.768361582,0.927716096
30.5,-122.5,-2400,0.105992662,0.998731733,0.376650564,0.876041779,0.768361582,0.940259138
30.5,-121.5,-2400,0.106633277,0.99864526,0.368115942,0.877097017,0.76567124,0.944673759
31.5,-124.5,-2400,0.106691515,0.998558787,0.351046699,0.885345106,0.785848803,0.946511346
31.5,-123.5,-2400,0.10680799,0.998529963,0.379710145,0.868009045,0.76889965,0.963066175
31.5,-122.5,-2400,0.108729835,0.998357017,0.351529791,0.868612038,0.765133172,0.962078404
31.5,-121.5,-2400,0.106749752,0.998616436,0.36215781,0.876127921,0.771320958,0.929697157
31.5,-120.5,-2400,0.1060509,0.998731733,0.37310789,0.871627005,0.768361582,0.939221702
31.5,-119.5,-2400,0.106109137,0.998731733,0.373913043,0.869861096,0.777777778,0.93634668
32.5,-123.5,-2400,0.106633277,0.99864526,0.360869565,0.869042748,0.77858488,0.97317014
33.5,-124.5,-2400,0.105002621,0.998529963,0.35394525,0.879832023,0.772666129,0.975863058
33.5,-123.5,-2400,0.107390367,0.998501139,0.363123994,0.877570798,0.767554479,0.939745939
34.5,-124.5,-2400,0.104711432,0.99844349,0.357487923,0.880391946,0.780468119,0.979549267
34.5,-122.5,-2400,0.106342088,0.998558787,0.362640902,0.875718747,0.774011299,0.97409721
35.5,-124.5,-2400,0.106458564,0.998529963,0.3431562,0.910778508,0.776701641,0.963463491
35.5,-123.5,-2400,0.105468523,0.99844349,0.358615137,0.899644665,0.793650794,0.967381467
35.5,-122.5,-2400,0.105468523,0.998270544,0.361513688,0.881964036,0.758676352,0.951240509
37.5,-124.5,-2400,0.105352047,0.99824172,0.348148148,0.865726284,0.776970675,0.987771499
38.5,-124.5,-2400,0.104478481,0.998702908,0.342351047,0.86779369,0.778046812,0.973986844
30.5,-124.5,-2500,0.105410285,0.998818205,0.374879227,0.879573598,0.76889965,0.932042425
30.5,-123.5,-2500,0.1060509,0.998702908,0.380193237,0.87250996,0.764595104,0.930629746
30.5,-122.5,-2500,0.103721391,0.998875854,0.389855072,0.872079251,0.762711864,0.943619769
30.5,-121.5,-2500,0.104070817,0.998760557,0.381320451,0.873026812,0.760559591,0.947090765
31.5,-124.5,-2500,0.103721391,0.998760557,0.365056361,0.877333908,0.77858488,0.948569663
31.5,-123.5,-2500,0.10424553,0.99864526,0.39452496,0.863098956,0.763249933,0.966625464
31.5,-122.5,-2500,0.106225613,0.998731733,0.365217391,0.864283407,0.759483454,0.965190712
31.5,-121.5,-2500,0.104012579,0.998818205,0.374396135,0.871002477,0.766209309,0.930381423
31.5,-120.5,-2500,0.103779628,0.99884703,0.386312399,0.867944438,0.762711864,0.941776664
31.5,-119.5,-2500,0.103837866,0.99884703,0.385185185,0.867836761,0.774549368,0.935298208
32.5,-123.5,-2500,0.103779628,0.998789381,0.377616747,0.862991278,0.772397094,0.977485432
33.5,-124.5,-2500,0.102847825,0.998674084,0.368276973,0.873802089,0.766747377,0.977275737
33.5,-123.5,-2500,0.104478481,0.99864526,0.380837359,0.868289006,0.754371805,0.945225587
34.5,-124.5,-2500,0.102847825,0.998587611,0.378099839,0.872682244,0.772397094,0.97413032
34.5,-122.5,-2500,0.103837866,0.998702908,0.373590982,0.869925703,0.768361582,0.975443669
35.5,-124.5,-2500,0.104012579,0.998702908,0.368599034,0.904985464,0.768630616,0.961957002
35.5,-123.5,-2500,0.103313727,0.998587611,0.373429952,0.893571659,0.786655905,0.965141047
35.5,-122.5,-2500,0.103430202,0.99844349,0.376489533,0.865037149,0.743341404,0.947443934
37.5,-124.5,-2500,0.103197251,0.998385842,0.363285024,0.855841499,0.770513855,0.986590588
38.5,-124.5,-2500,0.102731349,0.998674084,0.357648953,0.861462259,0.77212806,0.971746424
30.5,-124.5,-2600,0.102673112,0.99864526,0.384541063,0.873349844,0.763788001,0.936937136
30.5,-123.5,-2600,0.103022538,0.998789381,0.396135266,0.867061484,0.761635728,0.934630496
30.5,-122.5,-2600,0.101741308,0.998962327,0.403220612,0.868504361,0.757331181,0.946130584
30.5,-121.5,-2600,0.101916021,0.99884703,0.394202899,0.868482825,0.755178908,0.949143563
31.5,-124.5,-2600,0.101042455,0.998962327,0.382930757,0.87184236,0.770782889,0.95530196
31.5,-123.5,-2600,0.102032497,0.998904678,0.407246377,0.858253473,0.758138284,0.970124051
31.5,-122.5,-2600,0.104187293,0.998501139,0.372785829,0.865274039,0.760828625,0.94883454
31.5,-121.5,-2600,0.10168307,0.998933502,0.379710145,0.865058684,0.761097659,0.928880452
31.5,-120.5,-2600,0.10168307,0.998933502,0.398389694,0.864671046,0.757600215,0.945711195
31.5,-119.5,-2600,0.101799546,0.998962327,0.392753623,0.862388285,0.768361582,0.937455854
32.5,-123.5,-2600,0.101217168,0.998933502,0.395491143,0.85836115,0.766747377,0.981900053
33.5,-124.5,-2600,0.100809504,0.99884703,0.382769726,0.868805858,0.761366694,0.978616678
33.5,-123.5,-2600,0.101450119,0.998760557,0.387922705,0.868870464,0.762173796,0.94752119
34.5,-124.5,-2600,0.10040184,0.998731733,0.397101449,0.864994078,0.762711864,0.970885573
34.5,-122.5,-2600,0.10168307,0.998818205,0.385185185,0.864261871,0.762980899,0.977088116
35.5,-124.5,-2600,0.101158931,0.99884703,0.379227053,0.89919242,0.761635728,0.964081538
35.5,-123.5,-2600,0.101217168,0.998674084,0.385829308,0.887369441,0.779391983,0.959126126
35.5,-122.5,-2600,0.101741308,0.99864526,0.386312399,0.858296544,0.740651063,0.947466007
37.5,-124.5,-2600,0.101508357,0.998587611,0.373590982,0.86531711,0.762173796,0.979499603
38.5,-124.5,-2600,0.101100693,0.998789381,0.372302738,0.858016582,0.76889965,0.970427556
30.5,-124.5,-2700,0.099994176,0.99864526,0.394363929,0.867772155,0.759483454,0.945065557
30.5,-123.5,-2700,0.100634791,0.998904678,0.400161031,0.863378917,0.756255044,0.940005298
30.5,-122.5,-2700,0.09964475,0.999048799,0.409983897,0.865575536,0.7527576,0.948740729
30.5,-121.5,-2700,0.099819463,0.998962327,0.40547504,0.863357381,0.74952919,0.950644535
31.5,-124.5,-2700,0.098712946,0.999192921,0.403703704,0.867449122,0.762711864,0.962657823
31.5,-123.5,-2700,0.09964475,0.999019975,0.416747182,0.853687951,0.753833737,0.973197731
31.5,-122.5,-2700,0.102148972,0.998731733,0.385829308,0.861053085,0.755716976,0.951212917
31.5,-121.5,-2700,0.099528274,0.998962327,0.391304348,0.859997846,0.756793113,0.93163959
31.5,-120.5,-2700,0.099819463,0.999048799,0.408534622,0.861677614,0.753564703,0.949800238
31.5,-119.5,-2700,0.099411799,0.999048799,0.404669887,0.857370518,0.762173796,0.939536244
32.5,-123.5,-2700,0.099178848,0.999048799,0.406924316,0.85411866,0.761366694,0.986419521
33.5,-124.5,-2700,0.098771184,0.998904678,0.395652174,0.865360181,0.756255044,0.98005143
33.5,-123.5,-2700,0.099004135,0.998875854,0.4,0.864132659,0.757331181,0.950302402
34.5,-124.5,-2700,0.098188807,0.99884703,0.408856683,0.85793044,0.764326069,0.974511081
34.5,-122.5,-2700,0.09964475,0.998904678,0.39742351,0.859071821,0.757331181,0.978870519
35.5,-124.5,-2700,0.099178848,0.998875854,0.390177134,0.893550124,0.755716976,0.966338513
35.5,-123.5,-2700,0.099237086,0.998789381,0.396940419,0.881727145,0.772397094,0.960588469
35.5,-122.5,-2700,0.099877701,0.998731733,0.409339775,0.858253473,0.738498789,0.949678836
37.5,-124.5,-2700,0.099586512,0.998674084,0.387439614,0.867083019,0.753026634,0.976734946
38.5,-124.5,-2700,0.099586512,0.998875854,0.385185185,0.853257241,0.764326069,0.970593104
30.5,-124.5,-2800,0.097489954,0.998875854,0.402093398,0.862474427,0.756255044,0.951488831
30.5,-123.5,-2800,0.099528274,0.998933502,0.418679549,0.859997846,0.753026634,0.945738787
30.5,-122.5,-2800,0.09783938,0.999106448,0.422222222,0.862818994,0.748184019,0.951406057
30.5,-121.5,-2800,0.097955856,0.999048799,0.415780998,0.85836115,0.744417541,0.952752516
31.5,-124.5,-2800,0.096441675,0.999164097,0.415297907,0.864046517,0.756255044,0.968584452
31.5,-123.5,-2800,0.097489954,0.999077624,0.424476651,0.84940239,0.749260156,0.975962387
31.5,-122.5,-2800,0.099411799,0.998904678,0.398550725,0.856982879,0.750605327,0.953602331
31.5,-121.5,-2800,0.097722905,0.999135272,0.402093398,0.85521697,0.7527576,0.935723115
31.5,-120.5,-2800,0.098188807,0.999135272,0.41626409,0.858576505,0.749798224,0.953955501
31.5,-119.5,-2800,0.097548192,0.999135272,0.412560386,0.850909874,0.754640839,0.940937886
32.5,-123.5,-2800,0.097373479,0.999135272,0.414653784,0.850113061,0.756255044,0.991016246
33.5,-124.5,-2800,0.096732864,0.998962327,0.407407407,0.862108323,0.751143395,0.981563438
33.5,-123.5,-2800,0.096965814,0.998904678,0.409661836,0.859524066,0.7527576,0.952840809
34.5,-124.5,-2800,0.09655815,0.998962327,0.420450886,0.85230968,0.765133172,0.978379393
34.5,-122.5,-2800,0.09783938,0.999019975,0.409017713,0.854269409,0.752219532,0.980686032
35.5,-124.5,-2800,0.097198765,0.998962327,0.401771337,0.887950899,0.750067259,0.967580125
35.5,-123.5,-2800,0.097489954,0.998875854,0.40805153,0.876817056,0.765402206,0.963380717
35.5,-122.5,-2800,0.098130569,0.998991151,0.412399356,0.857262841,0.735808448,0.95171508
37.5,-124.5,-2800,0.098014094,0.998818205,0.398550725,0.865274039,0.743879473,0.976734946
38.5,-124.5,-2800,0.097955856,0.999019975,0.396457327,0.849617745,0.760021523,0.971360145
30.5,-124.5,-2900,0.095509871,0.999077624,0.409822866,0.857112092,0.753295669,0.956085555
30.5,-123.5,-2900,0.097548192,0.999106448,0.427536232,0.856659847,0.750336293,0.949855421
30.5,-122.5,-2900,0.096150486,0.999164097,0.431078905,0.859631743,0.744417541,0.956460798
30.5,-121.5,-2900,0.09655815,0.999106448,0.426086957,0.853494132,0.740651063,0.955517173
31.5,-124.5,-2900,0.094752781,0.999365866,0.420933977,0.861289975,0.752488566,0.974638001
31.5,-123.5,-2900,0.095626347,0.999164097,0.43236715,0.845396791,0.744417541,0.978373874
31.5,-122.5,-2900,0.098247044,0.998962327,0.40821256,0.853149564,0.745762712,0.955997263
31.5,-121.5,-2900,0.096325199,0.999192921,0.412721417,0.851340584,0.748453054,0.939668683
31.5,-120.5,-2900,0.096732864,0.999221745,0.423993559,0.855410789,0.746569814,0.95738235
31.5,-119.5,-2900,0.096325199,0.999192921,0.420611916,0.846344352,0.747914985,0.942306419
32.5,-123.5,-2900,0.09580106,0.999250569,0.425442834,0.84668892,0.751412429,0.995668153
33.5,-124.5,-2900,0.094869256,0.999077624,0.418196457,0.859717885,0.746031746,0.983836968
33.5,-123.5,-2900,0.095393396,0.998991151,0.420450886,0.855130828,0.748184019,0.955130894
34.5,-124.5,-2900,0.095393396,0.999048799,0.428341385,0.848304081,0.756793113,0.981651731
34.5,-122.5,-2900,0.096150486,0.999135272,0.419806763,0.849790029,0.747376917,0.982098711
35.5,-124.5,-2900,0.095568109,0.999019975,0.414814815,0.881791752,0.744955609,0.967453205
35.5,-123.5,-2900,0.096208724,0.998991151,0.410466989,0.871239367,0.760828625,0.963270351
35.5,-122.5,-2900,0.096441675,0.999135272,0.420128824,0.851426726,0.733118106,0.951687489
37.5,-124.5,-2900,0.09655815,0.998875854,0.413687601,0.862474427,0.748722088,0.978848446
38.5,-124.5,-2900,0.096266962,0.999106448,0.412882448,0.846301281,0.756524079,0.972530019
