Latitude,Longitude,Temperature (°C),Salinity (Unitless),Density (kg/m$^3$),Dissolved Oxygen (ml/l),Percent Oxygen Saturation,Apparent Oxygen Utilization,Silicate,Phosphate,Nitrate
-17.5,-7.5,22.763,36.564,25.064,4.8,-0.128,102.743,0.754,0.02,0.26
-17.5,-2.5,21.761999999999997,36.39,25.34,5.002,-0.013999999999999999,100.33200000000001,,,0.179
-17.5,2.5,21.313000000000002,36.157,25.256,5.052,-0.066,101.397,1.3969999999999998,0.085,0.293
-17.5,7.5,20.714000000000002,35.86,25.201,5.149,-0.08800000000000001,101.76100000000001,4.6819999999999995,1.518,0.35200000000000004
-17.5,12.5,17.344,35.505,25.680999999999997,5.091,0.3,94.969,5.7010000000000005,7.602,0.953
-17.5,37.5,26.24,34.896,22.771,4.533,0.062,98.59700000000001,3.7260000000000004,0.085,0.145
-17.5,42.5,27.088,35.048,22.734,4.6530000000000005,-0.045,101.05,3.695,0.02,0.163
-17.5,52.5,26.302,35.013000000000005,22.826999999999998,4.626,-0.06,101.257,2.927,0.017,0.17600000000000002
-17.5,57.5,25.91,34.98,22.95,4.685,-0.047,101.01899999999999,3.053,0.105,0.19899999999999998
-17.5,62.5,25.746,34.842,22.869,4.727,-0.057999999999999996,101.26799999999999,4.3,0.5,0.163
-17.5,67.5,25.848000000000003,34.84,22.928,4.684,-0.011000000000000001,100.22200000000001,3.003,0.12,0.14800000000000002
-17.5,72.5,26.018,34.766,22.794,4.737,0.001,99.988,2.571,,0.138
-17.5,77.5,25.955,34.72,22.820999999999998,4.681,-0.128,102.821,3.1069999999999998,0.23800000000000002,0.133
-17.5,82.5,25.752,34.674,22.752,4.677,-0.07200000000000001,101.58200000000001,3.452,0.12,0.109
-17.5,87.5,25.796,34.723,22.904,4.888999999999999,-0.111,102.318,3.654,,0.14400000000000002
-17.5,92.5,25.399,34.695,22.844,4.817,-0.08900000000000001,101.852,2.329,0.124,0.14400000000000002
-17.5,97.5,25.331999999999997,34.72,23.068,4.726,-0.051,101.095,2.628,0.07200000000000001,0.128
-17.5,102.5,25.866,34.552,22.698,4.663,-0.0,100.007,3.0,0.6,0.19699999999999998
-17.5,107.5,26.22,34.579,22.624000000000002,4.718,-0.046,100.83,3.406,0.192,0.16
-17.5,112.5,26.638,34.618,22.384,4.67,0.004,99.929,4.3180000000000005,0.301,0.157
-17.5,117.5,27.276999999999997,35.02,22.449,4.645,-0.006999999999999999,100.15899999999999,3.303,0.193,0.145
-17.5,122.5,27.664,34.898,22.584,4.574,0.040999999999999995,99.09299999999999,4.512,0.233,0.192
-17.5,147.5,26.131999999999998,35.079,22.998,4.641,0.024,99.505,1.608,0.2,0.127
-17.5,152.5,26.366999999999997,35.141,22.901,4.677,-0.003,100.07700000000001,1.021,0.335,0.147
-17.5,157.5,26.693,35.094,22.689,4.644,-0.019,100.15700000000001,1.249,0.175,0.201
-17.5,162.5,26.816,35.11,22.721,4.677,-0.039,100.88799999999999,1.311,0.016,0.10099999999999999
-17.5,167.5,27.053,35.082,22.695,4.689,-0.079,101.72200000000001,1.046,0.048,0.14800000000000002
-17.5,172.5,26.838,35.15,22.6,4.7139999999999995,-0.10300000000000001,102.234,0.545,0.047,0.09699999999999999
-17.5,177.5,27.15,35.04,22.374000000000002,4.66,-0.10300000000000001,102.258,8.347000000000001,0.106,0.125
-12.5,-177.5,28.764,35.043,22.21,4.515,-0.06,101.366,1.633,0.113,0.18
-12.5,-172.5,28.794,35.096,22.183000000000003,4.487,-0.065,101.478,1.104,0.027000000000000003,0.193
-12.5,-167.5,28.71,35.27,22.398000000000003,4.481,-0.043,101.15899999999999,1.198,0.002,0.17300000000000001
-12.5,-162.5,28.726999999999997,35.588,22.67,4.513999999999999,-0.13,102.936,1.262,0.043,0.191
-12.5,-157.5,28.509,35.775999999999996,22.921999999999997,4.47,-0.08900000000000001,101.97200000000001,1.558,0.069,0.19699999999999998
-12.5,-152.5,28.593000000000004,35.799,22.796,4.595,-0.198,104.462,1.042,0.159,0.253
-12.5,-147.5,28.351,35.858000000000004,22.843000000000004,4.574,-0.114,102.525,1.431,0.619,0.233
-12.5,-142.5,27.943,36.025999999999996,22.996,4.631,-0.156,103.485,0.207,0.642,0.22899999999999998
-12.5,-137.5,27.706999999999997,36.049,23.074,4.6530000000000005,-0.192,104.25,0.228,0.8220000000000001,0.222
-12.5,-132.5,27.191999999999997,35.96,23.423000000000002,4.735,-0.174,103.83,1.261,1.032,0.315
-12.5,-127.5,26.801,35.907,23.435,4.686,-0.076,101.635,1.666,2.114,0.29600000000000004
-12.5,-122.5,26.340999999999998,36.032,23.53,4.753,-0.14,102.96,1.0,2.167,0.382
-12.5,-117.5,25.908,35.796,23.736,4.742,-0.091,101.95100000000001,1.429,1.18,0.47200000000000003
-12.5,-112.5,25.075,35.788000000000004,23.941,4.888999999999999,-0.136,102.851,1.385,3.445,0.429
-12.5,-107.5,24.455,35.738,23.965999999999998,4.863,-0.18100000000000002,103.836,1.3,1.617,0.48100000000000004
-12.5,-102.5,23.894000000000002,35.728,24.2,4.956,-0.129,102.90100000000001,1.855,6.8839999999999995,0.624
-12.5,-97.5,23.445,35.615,24.278000000000002,4.97,-0.10800000000000001,102.27,1.2,4.25,0.624
-12.5,-92.5,22.75,35.599000000000004,24.455,4.918,-0.083,101.727,3.5610000000000004,3.392,0.655
-12.5,-87.5,22.561999999999998,35.489000000000004,24.480999999999998,4.9239999999999995,-0.06,101.32,3.2460000000000004,4.113,0.67
-12.5,-82.5,21.331,35.304,24.565,5.096,-0.065,101.461,5.136,5.402,0.9159999999999999
-12.5,-77.5,18.816,35.089,25.094,4.809,0.5379999999999999,90.56,8.191,6.289,1.34
-12.5,-37.5,26.964000000000002,36.891,24.011,4.623,-0.091,102.024,1.96,0.43,0.17600000000000002
-12.5,-32.5,26.973000000000003,36.851,24.214000000000002,4.523,-0.038,100.85700000000001,1.568,0.325,0.08800000000000001
-12.5,-27.5,26.366,36.826,24.305999999999997,4.6339999999999995,-0.07400000000000001,101.633,1.66,0.136,0.106
-12.5,-22.5,25.834,36.74,24.31,4.71,-0.068,101.523,1.5759999999999998,0.0,0.106
-12.5,-17.5,25.143,36.718,24.581999999999997,4.748,-0.133,102.875,1.973,0.136,0.18899999999999997
-12.5,-12.5,24.56,36.679,24.613000000000003,4.864,-0.095,102.021,1.4969999999999999,0.10099999999999999,0.21899999999999997
-12.5,-7.5,23.81,36.592,24.64,4.837,-0.126,102.69200000000001,1.1440000000000001,0.019,0.192
-12.5,-2.5,23.45,36.529,24.959,4.8580000000000005,-0.121,102.56299999999999,1.3659999999999999,0.05,0.158
-12.5,2.5,23.083000000000002,36.471,24.996,4.913,-0.122,102.571,1.83,0.043,0.155
-12.5,7.5,23.426,36.106,24.461,4.855,-0.068,101.51,1.7080000000000002,0.405,0.258
-12.5,12.5,24.608,35.515,24.151999999999997,4.968,-0.102,102.20200000000001,2.318,1.148,0.341
-12.5,42.5,27.324,34.971,22.506,4.535,-0.012,100.213,2.891,0.048,0.151
-12.5,47.5,27.776,34.866,22.451,4.625,-0.11199999999999999,102.478,2.75,0.01,0.188
-12.5,52.5,26.99,35.004,22.506999999999998,4.598,-0.077,101.706,3.659,0.002,0.225
-12.5,57.5,26.596,34.902,22.614,4.5680000000000005,-0.002,100.182,3.1889999999999996,0.371,0.217
-12.5,62.5,27.09,34.775999999999996,22.503,4.629,-0.066,101.40799999999999,4.242,,0.28300000000000003
-12.5,67.5,27.028000000000002,34.64,22.443,4.581,0.035,99.23100000000001,2.522,0.215,0.135
-12.5,72.5,27.245,34.595,22.345,4.4430000000000005,0.091,97.999,4.966,0.5,0.187
-12.5,77.5,27.235,34.488,22.252,4.529,-0.018000000000000002,100.41799999999999,2.68,0.364,0.16
-12.5,82.5,27.433000000000003,34.489000000000004,22.230999999999998,4.6160000000000005,-0.051,101.12899999999999,2.66,0.191,0.131
-12.5,87.5,27.479,34.35,22.026999999999997,4.628,-0.083,101.51799999999999,2.275,,0.11800000000000001
-12.5,92.5,27.734,34.291,22.004,4.633,-0.053,101.15299999999999,3.3960000000000004,0.107,0.091
-12.5,97.5,27.664,34.254,21.955,4.533,0.062,98.654,2.1319999999999997,0.16699999999999998,0.07200000000000001
-12.5,102.5,27.725,34.231,21.912,4.495,0.051,98.932,2.75,0.467,0.17800000000000002
-12.5,107.5,27.608,34.236999999999995,21.869,4.585,-0.033,100.755,3.8310000000000004,0.24100000000000002,0.12
-12.5,112.5,27.979,34.282,21.811999999999998,4.553,-0.061,101.31299999999999,4.137,0.182,0.134
-12.5,117.5,28.241,34.297,21.729,4.548,-0.03,100.65700000000001,4.258,0.21,0.131
-12.5,122.5,28.291,34.491,21.781999999999996,4.563,-0.08,101.819,3.8539999999999996,0.365,0.188
-12.5,127.5,27.728,34.546,21.883000000000003,4.558,-0.11800000000000001,102.704,3.718,0.23,0.15
-12.5,132.5,27.518,34.283,21.676,4.449,0.038,99.169,3.11,0.1,0.188
-12.5,137.5,27.698,34.194,21.73,4.696000000000001,-0.174,103.852,3.045,0.17,0.175
-12.5,142.5,27.444000000000003,34.226,21.888,4.664,-0.107,102.397,5.114,0.187,0.20800000000000002
-12.5,147.5,27.037,34.918,22.680999999999997,4.671,-0.037000000000000005,100.816,1.084,0.126,0.128
-12.5,152.5,27.498,34.933,22.319000000000003,4.58,-0.023,100.49799999999999,1.0170000000000001,0.261,0.18100000000000002
-12.5,157.5,28.184,34.758,21.982,4.449,0.04,99.10600000000001,1.367,0.201,0.182
-12.5,162.5,28.572,34.763000000000005,21.854,4.555,-0.063,101.50200000000001,1.239,0.015,0.135
-12.5,167.5,28.598000000000003,34.728,21.877,4.566,-0.1,102.22,1.093,0.05,0.204
-12.5,172.5,28.669,34.721,21.94,4.5889999999999995,-0.064,101.397,1.376,0.021,0.092
-12.5,177.5,28.642,34.875,22.011999999999997,4.474,-0.035,100.785,2.006,0.10400000000000001,0.239
-7.5,-177.5,29.399,35.122,21.878,4.53,-0.11,102.49799999999999,1.534,0.35600000000000004,0.315
-7.5,-172.5,29.21,35.297,22.418000000000003,4.493,-0.071,101.595,1.103,0.122,0.251
-7.5,-167.5,28.985,35.422,22.464000000000002,4.503,-0.068,101.53,1.331,0.266,0.248
-7.5,-162.5,28.82,35.562,22.633000000000003,4.5680000000000005,-0.17300000000000001,103.897,1.1179999999999999,1.329,0.391
-7.5,-157.5,28.601,35.579,22.669,4.638,-0.139,103.069,1.48,1.868,0.384
-7.5,-152.5,28.357,35.56,22.686,4.644,-0.179,104.01799999999999,1.495,2.117,0.387
-7.5,-147.5,28.191,35.571999999999996,22.767,4.573,-0.158,103.53299999999999,1.4,2.5,0.445
-7.5,-142.5,27.744,35.505,22.991,4.56,-0.051,101.12299999999999,0.484,3.0639999999999996,0.389
-7.5,-137.5,27.471999999999998,35.454,22.930999999999997,4.638,-0.107,102.34700000000001,2.0340000000000003,3.99,0.581
-7.5,-132.5,27.101,35.455999999999996,22.945,4.681,-0.091,102.016,2.0140000000000002,3.89,0.47200000000000003
-7.5,-127.5,26.678,35.51,23.034000000000002,4.783,-0.122,102.63,3.233,6.459,0.561
-7.5,-122.5,26.316,35.391999999999996,23.122,4.862,-0.149,103.139,2.0,8.6,0.7979999999999999
-7.5,-117.5,25.857,35.361,23.291,4.765,-0.092,101.939,2.847,5.1370000000000005,0.665
-7.5,-112.5,25.548000000000002,35.266999999999996,23.241999999999997,4.808,-0.09300000000000001,101.95700000000001,2.889,7.644,0.716
-7.5,-107.5,25.250999999999998,35.185,23.424,4.83,-0.142,102.995,4.213,9.994,0.725
-7.5,-102.5,24.688000000000002,35.124,23.479,4.87,-0.10400000000000001,102.178,2.688,6.489,0.604
-7.5,-97.5,24.261999999999997,35.109,23.568,4.916,-0.064,101.406,2.214,7.854,0.8190000000000001
-7.5,-92.5,24.265,35.109,23.598000000000003,4.828,-0.065,101.40299999999999,3.3930000000000002,5.8870000000000005,0.6829999999999999
-7.5,-87.5,23.706,35.101,23.839000000000002,4.933,-0.107,102.182,4.454,6.399,0.7290000000000001
-7.5,-82.5,20.292,35.010999999999996,24.703000000000003,4.816,0.381,93.307,8.076,7.979,1.197
-7.5,-77.5,18.729,35.058,25.095,4.611000000000001,0.69,87.79799999999999,9.866,7.631,1.46
-7.5,-32.5,27.29,36.336999999999996,23.543000000000003,4.582,-0.049,101.06700000000001,2.31,1.4380000000000002,0.127
-7.5,-27.5,26.965,36.227,23.613000000000003,4.646,-0.08,101.75200000000001,1.5659999999999998,0.024,0.113
-7.5,-22.5,26.491999999999997,35.996,23.612,4.606,0.021,99.553,0.721,0.037000000000000005,0.07200000000000001
-7.5,-17.5,26.079,36.138000000000005,23.875,4.611000000000001,-0.048,101.07799999999999,1.68,0.165,0.168
-7.5,-12.5,25.706,36.062,23.733,4.715,-0.05,101.09899999999999,1.046,0.0,0.20199999999999999
-7.5,-7.5,25.351,36.129,24.205,4.713,-0.065,101.391,1.128,0.177,0.198
-7.5,-2.5,25.134,35.944,24.011999999999997,4.7669999999999995,-0.033,100.695,1.768,0.185,0.14800000000000002
-7.5,2.5,25.065,35.866,24.099,4.747,-0.043,100.947,3.36,0.013000000000000001,0.182
-7.5,7.5,25.945999999999998,34.683,22.533,4.768,-0.102,102.229,2.407,0.816,0.18899999999999997
-7.5,12.5,25.123,33.107,21.904,4.974,-0.078,101.728,3.917,2.336,0.244
-7.5,42.5,27.083000000000002,35.194,22.719,4.717,-0.153,103.337,4.586,0.146,0.209
-7.5,47.5,27.337,35.036,22.605999999999998,4.651,-0.12300000000000001,102.729,5.027,0.0,0.225
-7.5,52.5,27.555999999999997,35.125,22.505,4.539,-0.09300000000000001,102.101,3.1710000000000003,0.008,0.259
-7.5,57.5,27.633000000000003,34.946999999999996,22.398000000000003,4.611000000000001,-0.138,103.066,3.9389999999999996,0.305,0.32799999999999996
-7.5,62.5,27.706999999999997,34.936,22.329,4.603,-0.106,102.39299999999999,5.992000000000001,0.08,0.23399999999999999
-7.5,67.5,28.019000000000002,34.714,22.006999999999998,4.541,-0.069,101.53399999999999,3.907,0.32899999999999996,0.183
-7.5,72.5,27.99,34.553000000000004,21.899,4.588,-0.124,102.76799999999999,7.957000000000001,0.15,0.32299999999999995
-7.5,77.5,28.315,34.451,21.807,4.498,-0.023,100.529,3.0239999999999996,0.098,0.153
-7.5,82.5,28.256999999999998,34.469,21.871,4.5889999999999995,-0.114,102.53,2.234,0.14,0.157
-7.5,87.5,28.29,34.363,21.82,4.535,-0.026000000000000002,100.581,4.239,,0.209
-7.5,92.5,28.372,34.251,21.504,4.496,0.06,98.675,2.2680000000000002,0.307,0.14400000000000002
-7.5,97.5,28.41,34.092,21.483,4.57,-0.055,101.225,1.8969999999999998,0.191,0.146
-7.5,102.5,27.96,33.888000000000005,21.526,4.456,0.036000000000000004,99.186,3.997,0.253,0.128
-7.5,107.5,28.322,32.593,20.436,4.2330000000000005,0.276,93.90799999999999,4.918,0.609,0.34700000000000003
-7.5,112.5,28.031,32.974000000000004,20.924,4.353,0.198,95.647,2.126,0.426,0.27
-7.5,117.5,28.436999999999998,33.400999999999996,21.119,4.412,0.138,96.946,2.384,0.42700000000000005,0.371
-7.5,122.5,28.482,33.833,21.473000000000003,4.38,0.084,98.14399999999999,1.575,0.428,0.124
-7.5,127.5,28.375999999999998,34.022,21.54,4.437,0.065,98.55799999999999,1.864,0.425,0.20800000000000002
-7.5,132.5,28.127,34.199,21.988000000000003,4.49,0.11699999999999999,97.439,2.363,0.48700000000000004,0.247
-7.5,137.5,27.741,33.907,21.807,4.631,-0.02,100.48200000000001,3.569,0.253,0.264
-7.5,147.5,28.47,34.455,21.831999999999997,4.569,0.013999999999999999,99.706,3.11,0.157,0.11599999999999999
-7.5,152.5,28.941,34.671,21.693,4.603,-0.171,103.84899999999999,1.754,0.212,0.18100000000000002
-7.5,157.5,29.23,34.653,21.485,4.541,-0.128,102.912,1.7930000000000001,0.078,0.158
-7.5,162.5,29.246,34.722,21.555,4.4830000000000005,-0.042,100.947,1.209,0.02,0.138
-7.5,167.5,29.476999999999997,34.753,21.72,4.541,-0.12300000000000001,102.786,1.2229999999999999,0.113,0.247
-7.5,172.5,29.397,34.763000000000005,21.878,4.506,-0.10400000000000001,102.34,1.492,0.057,0.26899999999999996
-7.5,177.5,29.276,34.944,22.037,4.506,-0.11800000000000001,102.664,2.364,0.042,0.19699999999999998
-2.5,-177.5,28.795,35.376,22.264,4.476,-0.069,101.546,2.041,2.521,0.449
-2.5,-172.5,28.45,35.461,22.628,4.541,-0.095,102.119,2.858,3.1210000000000004,0.532
-2.5,-167.5,28.088,35.471,22.66,4.566,-0.061,101.352,2.401,3.6630000000000003,0.45899999999999996
-2.5,-162.5,27.725,35.419000000000004,22.831999999999997,4.5569999999999995,-0.077,101.70100000000001,2.74,3.3789999999999996,0.528
-2.5,-157.5,27.468000000000004,35.359,22.896,4.595,-0.051,101.137,2.695,4.04,0.528
-2.5,-152.5,27.453000000000003,35.353,22.873,4.636,-0.071,101.57700000000001,2.685,4.212,0.498
-2.5,-147.5,27.018,35.303000000000004,22.899,4.562,0.076,98.363,2.418,4.06,0.535
-2.5,-142.5,26.767,35.260999999999996,22.976,4.5569999999999995,0.055999999999999994,98.83,3.46,5.121,0.583
-2.5,-137.5,26.436,35.211,23.002,4.59,0.024,99.583,3.295,5.131,0.669
-2.5,-132.5,25.718000000000004,35.205999999999996,23.245,4.55,0.221,95.38,5.689,6.306,0.6920000000000001
-2.5,-127.5,25.488000000000003,35.092,23.324,4.669,0.049,98.971,5.0889999999999995,5.647,0.607
-2.5,-122.5,25.236,35.086,23.229,4.678999999999999,0.366,92.67,,8.145,0.7759999999999999
-2.5,-117.5,24.752,35.077,23.406,4.628,0.149,96.99700000000001,4.178999999999999,6.611000000000001,0.705
-2.5,-112.5,24.61,35.073,23.42,4.671,0.165,96.709,5.415,8.258,0.7979999999999999
-2.5,-107.5,24.465,35.027,23.445,4.622,0.264,94.787,4.946000000000001,7.555,0.855
-2.5,-102.5,23.908,34.972,23.615,4.768,0.146,97.214,5.843,8.362,0.732
-2.5,-97.5,23.415,34.784,23.401,4.781000000000001,0.17600000000000002,96.74600000000001,5.132000000000001,10.282,0.81
-2.5,-92.5,22.941999999999997,34.661,23.518,4.791,0.107,98.038,4.952,6.627000000000001,0.757
-2.5,-87.5,23.576999999999998,34.536,23.5,4.774,0.10800000000000001,97.876,5.099,6.085,0.679
-2.5,-82.5,22.736,33.764,22.941999999999997,4.696000000000001,0.20800000000000002,95.90899999999999,13.242,5.132000000000001,1.037
-2.5,-42.5,27.246,36.086999999999996,23.483,4.651,-0.075,101.65899999999999,5.267,0.376,0.16
-2.5,-37.5,27.246,36.027,23.344,4.649,-0.085,101.929,2.0540000000000003,0.38,0.111
-2.5,-32.5,27.197,36.056,23.340999999999998,4.585,-0.036000000000000004,100.66799999999999,1.976,0.9179999999999999,0.126
-2.5,-27.5,26.8,36.044000000000004,23.57,4.657,-0.057,101.251,1.558,0.048,0.109
-2.5,-22.5,26.513,35.979,23.52,4.698,-0.066,101.41799999999999,1.155,0.12,0.10099999999999999
-2.5,-17.5,26.131,35.881,23.621,4.7219999999999995,-0.075,101.632,1.713,0.08199999999999999,0.126
-2.5,-12.5,25.787,35.802,23.955,4.803,-0.14400000000000002,103.09299999999999,1.321,0.599,0.212
-2.5,-7.5,25.401,35.64,23.585,4.817,-0.059000000000000004,101.25299999999999,1.311,0.366,0.17300000000000001
-2.5,-2.5,25.673000000000002,35.357,23.462,4.725,-0.017,100.421,1.6780000000000002,0.691,0.152
-2.5,2.5,26.430999999999997,35.236999999999995,22.945999999999998,4.737,-0.067,101.57,2.853,0.634,0.151
-2.5,7.5,26.124000000000002,33.861999999999995,22.183000000000003,4.769,-0.083,101.81700000000001,2.827,0.29600000000000004,0.156
-2.5,12.5,24.65,33.269,22.186,4.832,0.022000000000000002,99.79899999999999,3.52,1.5730000000000002,0.43
-2.5,42.5,26.986,35.183,22.793000000000003,4.739,-0.07400000000000001,101.685,3.2460000000000004,0.172,0.20800000000000002
-2.5,47.5,27.508000000000003,35.338,22.756999999999998,4.666,-0.107,102.353,4.626,0.506,0.239
-2.5,52.5,27.993000000000002,35.330999999999996,22.583000000000002,4.559,-0.081,101.816,3.748,0.071,0.275
-2.5,57.5,28.377,35.235,22.403000000000002,4.573,-0.107,102.39,3.904,0.125,0.255
-2.5,62.5,28.674,35.278,22.302,4.5360000000000005,-0.133,102.91,5.524,0.233,0.222
-2.5,67.5,28.839000000000002,35.132,22.127,4.5089999999999995,-0.087,102.001,6.0489999999999995,0.212,0.187
-2.5,72.5,28.829,35.022,22.061999999999998,4.477,-0.049,101.098,7.791,0.4,0.218
-2.5,77.5,28.901,34.771,21.715999999999998,4.488,-0.04,100.904,5.234,0.084,0.179
-2.5,82.5,28.884,34.634,21.787,4.534,-0.063,101.41799999999999,3.283,0.132,0.17300000000000001
-2.5,87.5,28.983,34.388000000000005,21.589000000000002,4.487,-0.021,100.46600000000001,3.141,0.33299999999999996,0.195
-2.5,92.5,28.904,34.28,21.478,4.454,0.001,100.02,1.6219999999999999,0.055999999999999994,0.13699999999999998
-2.5,97.5,28.79,34.046,21.379,4.498,-0.033,100.73,4.704,0.306,0.126
-2.5,102.5,28.941,31.883000000000003,19.811,4.316,0.18899999999999997,95.87299999999999,8.301,0.42200000000000004,0.278
-2.5,107.5,28.465,32.473,20.37,4.3260000000000005,0.23,94.92200000000001,5.438,0.38,0.157
-2.5,112.5,27.919,32.361,20.237000000000002,4.308,0.256,94.359,1.5819999999999999,0.237,0.302
-2.5,117.5,28.928,33.143,20.811999999999998,4.386,0.11800000000000001,97.391,2.67,0.441,0.382
-2.5,122.5,28.875,33.332,20.837,4.39,0.062,98.619,2.298,0.298,0.151
-2.5,127.5,28.537,34.055,21.49,4.379,0.10800000000000001,97.61399999999999,1.8430000000000002,0.601,0.25
-2.5,132.5,28.415,34.254,21.758000000000003,4.468999999999999,0.048,98.79,2.0469999999999997,0.64,0.205
-2.5,137.5,29.305,34.248000000000005,21.236,4.537,-0.084,101.9,4.34,0.218,0.121
-2.5,142.5,29.205,34.256,21.421,4.555,-0.11599999999999999,102.62100000000001,1.672,0.511,0.126
-2.5,147.5,29.279,34.452,21.368000000000002,4.533,-0.11900000000000001,102.691,1.355,0.067,0.15
-2.5,152.5,29.369,34.717,21.384,4.523,-0.10099999999999999,102.28200000000001,1.439,0.126,0.165
-2.5,157.5,29.385,34.472,21.349,4.503,-0.10400000000000001,102.359,1.0490000000000002,0.036000000000000004,0.115
-2.5,162.5,29.401,34.872,21.78,4.488,-0.07400000000000001,101.68,1.432,0.495,0.161
-2.5,167.5,29.248,34.961999999999996,21.704,4.524,-0.11699999999999999,102.62200000000001,1.505,0.9470000000000001,0.281
-2.5,172.5,29.025,35.082,22.175,4.47,-0.016,100.37100000000001,2.035,1.016,0.316
-2.5,177.5,28.715999999999998,35.349000000000004,22.399,4.5,-0.073,101.669,2.099,0.7190000000000001,0.313
2.5,-177.5,28.537,34.914,22.131999999999998,4.52,0.037000000000000005,99.18700000000001,2.253,2.1959999999999997,0.375
2.5,-172.5,28.288,35.074,22.58,4.575,-0.114,102.514,2.037,3.877,0.509
2.5,-167.5,28.111,35.131,22.375,4.54,-0.017,100.35600000000001,1.755,1.837,0.445
2.5,-162.5,27.517,35.12,22.698,4.65,-0.125,102.757,3.1310000000000002,3.5269999999999997,0.495
2.5,-157.5,27.235,35.083,22.8,4.6160000000000005,-0.031,100.686,2.3819999999999997,2.8939999999999997,0.503
2.5,-152.5,27.456,35.018,22.663,4.476,0.162,96.454,2.332,3.0810000000000004,0.46799999999999997
2.5,-147.5,27.084,35.018,22.656,4.627,-0.005,100.167,2.63,3.487,0.499
2.5,-142.5,26.766,34.94,22.74,4.538,0.114,97.63600000000001,2.845,4.507,0.53
2.5,-137.5,26.643,34.911,22.831,4.603,0.01,99.898,3.123,4.218999999999999,0.537
2.5,-132.5,25.96,34.836999999999996,22.894000000000002,4.756,-0.11199999999999999,102.515,3.2260000000000004,3.425,0.528
2.5,-127.5,25.915,34.733000000000004,22.752,4.756,-0.113,102.412,3.862,2.8339999999999996,0.293
2.5,-122.5,25.436999999999998,34.7,22.816,4.651,0.136,97.21700000000001,7.537000000000001,6.547999999999999,0.7929999999999999
2.5,-117.5,25.49,34.532,22.691,4.743,-0.004,100.14399999999999,3.6839999999999997,7.074,0.5770000000000001
2.5,-112.5,25.574,34.42,22.505,4.783,-0.006,100.194,4.177,2.16,0.555
2.5,-107.5,25.458000000000002,34.424,23.338,4.769,-0.013000000000000001,100.402,3.878,4.063,0.547
2.5,-102.5,25.291,34.198,22.21,4.841,-0.099,102.126,4.071000000000001,0.125,0.519
2.5,-97.5,25.409000000000002,34.105,22.258000000000003,4.734,-0.01,100.26,3.778,4.46,0.52
2.5,-92.5,26.462,33.602,21.701,4.776,-0.067,101.32600000000001,2.072,1.074,0.385
2.5,-87.5,26.566,33.152,21.531,4.743,-0.10300000000000001,102.286,2.166,1.357,0.273
2.5,-82.5,26.413,33.121,21.351999999999997,4.5969999999999995,-0.016,100.351,3.202,1.183,0.27399999999999997
2.5,-77.5,26.818,31.594,20.118,4.62,-0.08800000000000001,101.869,2.872,2.318,0.287
2.5,-47.5,27.54,35.882,23.33,4.659,-0.124,102.74,3.068,2.705,0.353
2.5,-42.5,27.326,35.889,23.24,4.69,-0.152,103.361,2.4090000000000003,0.387,0.14
2.5,-37.5,27.496,35.796,23.191999999999997,4.669,-0.099,102.29299999999999,1.5919999999999999,0.42700000000000005,0.09300000000000001
2.5,-32.5,27.404,35.796,23.163,4.623,-0.076,101.661,1.431,0.17600000000000002,0.047
2.5,-27.5,27.145,35.647,23.104,4.662,-0.105,102.286,1.395,0.11699999999999999,0.113
2.5,-22.5,27.11,35.499,22.898000000000003,4.6930000000000005,-0.098,102.12799999999999,0.645,0.19,0.098
2.5,-17.5,27.364,35.273,22.785999999999998,4.69,-0.13699999999999998,103.042,1.472,0.063,0.073
2.5,-12.5,27.215999999999998,35.222,23.081,4.765,-0.125,102.65299999999999,1.286,0.09,0.10800000000000001
2.5,-7.5,26.043000000000003,35.092,23.279,4.761,-0.052000000000000005,101.12799999999999,0.7020000000000001,0.114,0.209
2.5,-2.5,27.038,34.830999999999996,22.548000000000002,4.7410000000000005,-0.158,103.36,3.364,0.145,0.134
2.5,2.5,27.557,34.678000000000004,22.281999999999996,4.681,-0.096,102.04700000000001,1.9340000000000002,0.091,0.105
2.5,7.5,27.46,31.628,20.250999999999998,4.706,-0.043,100.936,1.6669999999999998,0.083,0.183
2.5,47.5,26.982,35.345,22.877,4.713,-0.076,101.655,3.62,0.669,0.249
2.5,52.5,27.574,35.378,22.736,4.584,-0.025,100.637,4.5680000000000005,1.2830000000000001,0.275
2.5,57.5,28.551,35.366,22.362,4.5089999999999995,-0.075,101.696,4.0889999999999995,0.061,0.218
2.5,62.5,29.01,35.293,22.201,4.519,-0.08900000000000001,102.025,4.69,0.1,0.226
2.5,67.5,29.064,35.305,22.201999999999998,4.487,-0.07400000000000001,101.67299999999999,5.848,0.16699999999999998,0.19
2.5,72.5,29.024,35.02,22.017,4.476,-0.035,100.788,6.119,0.3,0.223
2.5,77.5,28.735,34.818000000000005,21.814,4.4239999999999995,0.0,100.006,5.642,0.10800000000000001,0.21100000000000002
2.5,82.5,28.725,34.634,21.802,4.489,-0.039,100.87700000000001,3.8480000000000003,0.157,0.17
2.5,87.5,28.877,34.446,21.504,4.519,-0.075,101.704,4.386,0.14300000000000002,0.205
2.5,92.5,28.916999999999998,34.098,21.284000000000002,4.516,-0.07,101.585,3.628,0.139,0.171
